id,ot,alias,setcode,type,atk,def,level,race,attribute,category
3536537,3,0,10,33,1850,850,4,8192,32,2
3544583,11,0,0,4161,0,2100,2,4,32,0
3549275,3,0,0,2097185,200,300,3,256,16,138412032
3557275,11,0,128,17,0,1000,1,8,16,0
3560069,3,0,0,33,0,0,1,16777216,16,262400
3567660,3,0,0,2,0,0,0,0,0,8
3573512,3,0,0,17,500,1200,3,1,1,0
3574681,3,0,52,262146,0,0,0,0,0,262656
3576031,11,0,0,524290,0,0,0,0,0,8448
3580032,3,0,0,33,1400,500,3,2,32,1610874880
3594985,11,0,208,25165857,2300,2000,84213764,2,8,262657
3598351,11,0,24584,33,800,1200,4,8,2,262400
3603242,3,0,0,33,1600,1000,4,32,1,2
3606209,1,0,0,17,1100,1000,4,32768,1,0
3606728,11,0,84,33,1000,800,3,2,32,1073750016
3606729,11,3606728,84,33,1000,800,3,2,32,1073750016
3611830,3,0,19529838,16777249,2800,1700,134742023,2,32,2264924691
3627449,11,0,8274,129,2050,2500,7,1,16,0
3629090,11,0,8339,161,1600,2000,6,4,16,8208
3642509,11,0,12296,97,2800,2200,8,1,8,8192
3643300,3,0,0,33,1850,1600,5,1,2,33554432
3648368,3,0,1,33,1400,100,3,32,32,2048
3657444,11,0,147,33,0,0,1,32,16,1316
3659803,11,0,70,2,0,0,0,0,0,271581188
3679218,11,0,274,67108897,1000,2,1,8,2,270592
3682106,3,0,0,2,0,0,0,0,0,3
3685372,11,0,275976323,8388641,3100,1500,9,32,32,4456960
3693034,11,0,17,4,0,0,0,0,0,2147485700
3701074,3,0,0,131076,0,0,0,0,0,8388608
3715284,3,0,24595,33,1200,1800,4,32,16,4456450
3717252,11,0,157,2097185,2200,1700,5,2,32,256
3723262,11,0,309,33,1800,800,4,16777216,32,264192
3732747,1,0,0,17,900,700,3,64,2,0
3734202,11,0,42,131076,0,0,0,0,0,0
3743515,11,0,13,8388641,2000,600,4,65536,4,10242
3752422,3,0,159,16777249,100,2600,16842758,4,16,0
3758046,11,0,4271,8388641,2400,1200,4,8,2,262656
3773196,3,0,0,33,800,1200,2,32,32,263168
3775068,3,0,227,33554465,0,0,4,4,16,4466176
3779493,3,0,0,8225,2300,1400,6,2,16,262148
3779662,11,0,4121,97,1000,2800,8,32768,32,262144
3784434,3,0,0,33,1500,1500,3,32768,1,8192
3790062,11,0,7143496,8388641,1300,0,2,8,32,2151677952
3792766,11,0,251,67108897,2200,133,3,4,16,9216
3797883,3,0,0,17,2000,2300,7,32,32,0
3806388,11,0,207,33558561,0,1600,2,4096,16,262148
3810071,3,0,0,33,1300,1000,3,256,1,0
3814632,11,0,0,8388641,3400,3000,10,32,8,4194307
3819470,3,0,0,1048580,0,0,0,0,0,2147483649
3825890,3,0,46,33,2000,1800,8,2,32,16785416
3828844,11,0,321,8388641,2000,2000,4,1024,2,1074005008
3841833,11,0,169,33,1200,800,3,4,1,1536
3846170,11,0,17,33,1400,200,4,32,1,264192
3859859,3,0,547487903,33,2000,1500,5,2,8,262155
3868277,3,0,0,4,0,0,0,0,0,1312
3875465,3,0,331,524290,0,0,0,0,0,1552
3891471,3,0,0,131076,0,0,0,0,0,5505024
3897065,3,0,4118,97,3600,3000,9,32,1,57344
3900605,3,0,0,2097185,600,500,3,256,1,257
3909436,11,0,262,161,2700,0,7,16,32,512
3912064,3,0,0,33,2000,2000,8,64,2,43008
3918345,3,0,0,2081,700,1200,3,64,2,0
3954901,3,0,0,33,2800,2800,8,8192,16,8192
3966653,3,0,230,8225,2000,2000,6,1,32,16388
3972721,3,0,0,65538,0,0,0,0,0,256
3985011,1,0,0,17,600,800,2,2,16,0
3987233,11,0,0,67108897,1400,5,2,16384,1,8208
3989465,3,0,57,8388641,1800,1400,3,1,4,8192
4008212,11,0,0,4,0,0,0,0,0,514
4017398,11,0,126,2,0,0,0,0,0,263188
4019153,3,0,290062408,8388641,1000,100,1,32,16,1090527232
4022819,11,0,105,33,1900,1200,5,8192,16,270336
4031928,11,0,0,2,0,0,0,0,0,4096
4035199,3,0,0,17,1200,1700,5,32,32,0
4041838,3,0,43,33,1800,1000,4,1,16,2
4042268,3,0,0,17,1100,2000,4,64,2,0
4055337,11,0,17957147,33,100,2000,7,32,32,16785416
4058065,11,0,10,33,1850,950,4,65536,32,8192
4059313,3,0,185,65538,0,0,0,0,0,0
4064256,11,0,0,524290,0,0,0,0,0,1048576
4064925,11,0,7,131074,0,0,0,0,0,0
4068622,3,0,51,33554465,-2,0,10,512,16,270340
4072687,3,0,0,65538,0,0,0,0,0,262144
4081094,3,0,0,131074,0,0,0,0,0,0
4081665,11,0,198,33,2200,0,6,2,1,4456448
4081825,3,0,207,4,0,0,0,0,0,2147747840
4103668,11,0,289,8225,2600,1500,7,16,8,262149
4130270,3,0,0,33,1200,2000,4,1,1,0
4141820,3,0,109,33,400,300,3,8,32,64
4145852,11,0,241,33,400,2000,4,32768,1,3222536192
4145915,11,0,4227,33,1800,500,4,32,32,263168
4148264,11,0,0,17,2000,0,4,2048,1,0
4149689,3,0,0,131076,0,0,0,0,0,2
4160316,11,0,418,65538,0,0,0,0,0,1024
4162088,3,0,147,33554465,2400,1800,7,32,16,2
4167084,3,0,239,97,4000,4000,12,4,32,33816579
4168871,3,0,0,2,0,0,0,0,0,256
4178474,3,0,0,4,0,0,0,0,0,3
4179255,11,0,0,8225,2100,3000,7,8192,32,258
4179849,3,0,0,17,1800,1500,5,1024,1,0
4192696,11,0,8551,33,1700,1000,4,1024,1,4456448
4206964,3,0,76,4,0,0,0,0,0,2
4215180,9,0,458,33,600,1200,1,16384,16,36
4215636,3,0,55,524290,0,0,0,0,0,262144
4227096,11,0,0,65538,0,0,0,0,0,0
4230620,3,0,0,131074,0,0,0,0,0,1056768
4239451,3,0,159,16777249,0,800,50528258,64,2,8192
4252828,3,0,0,33,1200,200,3,262144,2,16785408
4253484,3,0,4121,33,700,2100,4,256,1,270848
4259068,3,0,0,131074,0,0,0,0,0,0
4266839,3,0,0,33,300,800,2,8,32,8388608
4271596,11,0,429,33,1400,2700,8,128,32,0
4280258,11,0,0,67108897,-2,135,4,4,8,2147483648
4280259,11,4280258,0,67108897,-2,135,4,4,8,2147483648
4290468,3,0,291,8225,2200,2000,6,1024,8,40960
4333086,11,0,217,4,0,0,0,0,0,7
4334811,11,0,36,33,900,1200,3,32,1,3146024
4335427,3,0,0,33554465,3600,3400,11,4,32,4
4335645,3,0,0,33,1200,800,4,8,32,2
4341721,11,0,0,2,0,0,0,0,0,1536
4357063,3,0,112,524290,0,0,0,0,0,262144
4367330,11,0,241,33,800,800,4,32768,1,3222274064
4376658,11,0,4288,33,1850,1500,4,2,4,2375680
4376659,11,4376658,4288,33,1850,1500,4,2,4,2375680
4388680,11,0,262,161,2400,0,6,16,32,8716
4392470,9,0,0,17,1350,1200,5,2,1,0
4398189,11,0,433,524290,0,0,0,0,0,16777728
4404099,3,0,0,33,1700,1400,4,262144,2,67117056
4408198,11,0,370,65538,0,0,0,0,0,1074003968
4417407,3,0,4123,33,1200,1700,4,32,8,17565696
4417408,3,31533705,4123,16401,0,0,3,32,8,0
4423206,11,0,4109,8388641,1600,500,3,1,1,3407872
4433488,3,0,280,4,0,0,0,0,0,262145
4440873,3,0,0,1048580,0,0,0,0,0,72
4446672,3,0,7,2,0,0,0,0,0,4194306
4450854,3,0,4266,4,0,0,0,0,0,16
4466015,3,0,80,4,0,0,0,0,0,71303168
4472318,3,0,0,33,2300,1800,6,65536,1,1310720
4474060,11,0,4334,33,100,100,1,32,8,8208
4478086,11,0,0,67108897,800,6,2,16777216,32,262656
4483598,3,0,0,33,2800,1000,9,16777216,8,303104
4483989,3,0,0,131076,0,0,0,0,0,138414080
4538826,11,0,207,50331681,3000,2500,16842760,8192,32,4194856
4542651,3,0,207,131074,0,0,0,0,0,8192
4545683,3,0,12307,33554465,0,0,1,32,1,274432
4545854,3,0,115,524290,0,0,0,0,0,16785408
4549095,3,0,4228,33,0,1100,3,1,4,8192
4550066,3,0,0,33,1800,800,4,16777216,8,262144
4575541,11,0,0,65538,0,0,0,0,0,263168
4582942,11,0,419,4,0,0,0,0,0,12582929
4587638,3,0,0,131076,0,0,0,0,0,1073152
4591250,3,0,4,97,2800,2400,8,1,1,17055744
4599182,3,0,11,2,0,0,0,0,0,262144
4606229,11,0,276496746,2,0,0,0,0,0,1074003968
4611269,3,0,0,33,1900,200,4,524288,2,16384
4614116,3,0,0,262146,0,0,0,0,0,8192
4628897,3,0,0,97,4000,4000,10,256,1,2147745793
4632019,11,0,0,4129,0,800,1,262144,2,536895488
4638410,3,0,0,131076,0,0,0,0,0,33554432
4647954,11,0,8318,33,900,300,4,1,16,1074004480
4682617,11,0,4332,4,0,0,0,0,0,263424
4688231,3,0,225,97,2600,1000,6,1048576,4,263216
4694209,11,0,0,33,1600,500,4,8,32,83894272
4709881,11,0,253,67108897,2000,5,2,16777216,4,270336
4722253,3,0,0,33554465,2800,2200,8,1,16,2148794369
4729591,3,0,331,67108897,0,128,1,32,2,262144
4731783,11,0,0,67108897,2800,45,4,8,32,262435
4732017,3,0,0,33,1600,400,4,128,4,256
4740489,3,0,0,524290,0,0,0,0,0,262160
4754691,3,0,0,33,1850,1500,5,32,2,8194
4756629,3,0,10,33,1600,1550,4,2,32,1040
4779091,11,0,421,33554465,0,0,11,8,32,21233666
4779823,11,0,56,8225,2600,2000,7,8192,16,8388780
4786063,11,0,4250,33,800,800,2,32,4,16777216
4796100,11,0,27,97,2100,1800,6,16384,8,262144
4807253,11,0,198,33,1200,1600,4,2,4,4194304
4810585,3,0,311,131076,0,0,0,0,0,327692
4810828,11,0,0,161,2600,2800,7,8192,16,2147483660
4820694,3,0,83,131074,0,0,0,0,0,4194304
4825390,11,0,0,4,0,0,0,0,0,8388612
4836680,11,0,10027167,16777249,100,1800,16842758,2,32,263176
4837861,3,0,20499,33554465,3000,0,10,32,32,40960
4841383,11,0,427,131074,0,0,0,0,0,270912
4848423,3,0,0,33,2200,100,4,1,2,8388608
4849037,3,0,0,129,1950,1850,6,1,1,4194304
4857085,3,0,0,262146,0,0,0,0,0,0
4861205,3,0,0,131074,0,0,0,0,0,1310720
4869446,3,0,0,131076,0,0,0,0,0,2048
4896788,11,0,0,33,100,100,1,4,16,256
4904633,11,0,157,131076,1450,1950,9,2,32,263168
4904812,11,0,2,33,1200,600,3,64,2,512
4906301,11,0,0,33,600,1300,3,1,32,65536
4914353,3,0,0,67108897,1200,130,2,16777216,32,270336
4918855,11,0,142,33,2800,2100,8,16,32,2147745792
4920010,3,0,0,17,900,200,2,8,32,0
4923662,3,0,207,4,0,0,0,0,0,4194306
4928565,11,0,25756033,33,2300,1200,7,1048576,2,262156
4929256,3,0,0,33,2400,1000,6,64,2,1
4931121,3,0,0,4,0,0,0,0,0,2097218
4931562,1,0,0,17,600,1000,3,32768,1,0
4939890,11,0,157,2097185,800,200,3,2,32,512
4941482,3,0,0,33,500,1800,4,2048,1,4096
4965193,11,0,452,8388641,3000,1600,7,8192,16,262144
4991081,11,0,100,33,2000,2500,7,8192,8,2424840
4997565,11,0,72,8388641,1200,2500,3,2048,8,3221497856
4998619,3,0,227,33554465,0,0,4,16384,16,304640
5008836,3,0,222,33,-2,-2,10,2,32,8192
5010422,3,0,204,2097185,1300,0,3,4,32,4194306
5014629,3,0,0,8388641,1900,1000,3,131072,2,4194304
5026221,11,0,0,131076,0,0,0,0,0,262144
5037726,11,0,0,4,0,0,0,0,0,262144
5041348,11,0,300,8225,3000,0,8,8388608,32,40964
5043010,11,0,399,67108897,2500,170,4,16777216,16,262160
5043011,11,5043010,399,67108897,2500,170,4,16777216,16,262160
5043012,11,5043010,399,67108897,2500,170,4,16777216,16,262160
5043013,11,5043010,399,67108897,2500,170,4,16777216,16,262160
5050644,11,0,201,524290,0,0,0,0,0,0
5052212,3,0,0,65538,0,0,0,0,0,8192
5053103,3,0,0,17,1700,1000,4,32768,1,0
5063379,11,0,4121,524290,0,0,0,0,0,262656
5067884,11,0,216,16777249,2500,1800,50528261,32,2,163840
5068132,3,0,0,33,300,1300,3,2048,8,264192
5087128,11,0,258,33,1100,2000,2,8192,32,262146
5088741,11,0,0,8388641,2300,2000,4,16777216,32,262656
5126490,11,0,9,33554465,3000,3000,10,2,16,29622272
5128859,3,0,602120,97,2800,2300,8,1,2,64
5130393,11,0,430,33,1000,1000,4,2,32,262656
5133471,11,0,123,2,0,0,0,0,0,1
5141117,11,0,363,33554465,3000,2900,8,8388608,4,262148
5153769,11,0,208,4,0,0,0,0,0,262144
5168381,11,0,69,4,0,0,0,0,0,11
5177985,11,0,217,33,600,0,2,16,4,270336
5182107,11,0,154,33,500,1500,4,32,1,263168
5183693,3,0,0,262146,0,0,0,0,0,8224
5186893,11,0,59,33,2400,2000,7,16,32,1311744
5205146,11,0,295,33,2100,2100,5,32,1,272384
5206415,11,0,284,33554465,3000,2000,9,4096,16,33816588
5220687,11,0,120,2097185,1100,1800,4,16384,1,1311232
5230799,11,0,264,33,1600,200,3,8,16,256
5237827,3,0,48,33,1500,200,4,4,16,1028
5244497,3,0,0,33,1400,1600,4,1,16,2
5253985,11,0,0,65538,0,0,0,0,0,0
5255013,3,0,196,131074,0,0,0,0,0,33554464
5257687,3,0,0,2097185,200,100,2,8,2,135168
5259518,11,0,4339,33,1200,2400,8,1024,32,262144
5265750,3,0,0,17,1600,900,4,1,2,0
5267507,11,0,4129,33,3500,3000,12,8,32,262152
5284653,3,0,10,33,450,2050,4,128,32,-2147483648
5285665,3,0,12296,33554465,800,1200,4,1,2,262146
5288597,11,0,0,2,0,0,0,0,0,262144
5291803,3,0,5374064,33,1800,900,5,256,1,262144
5298175,3,0,302,33,0,0,4,2,2,262148
5309481,11,0,0,8225,2450,0,6,16,32,-2146435072
5318639,11,0,0,65538,0,0,0,0,0,1
5325155,11,0,289,4129,0,2000,2,16,1,262144
5325424,3,0,0,4,0,0,0,0,0,1024
5329790,3,0,0,67108897,1000,40,2,16777216,32,16842752
5338223,11,0,0,2,0,0,0,0,0,262144
5352328,11,0,370,33,100,800,4,2,16,1082392832
5361647,11,0,4228,33,2000,0,4,1,4,1040
5361816,3,0,4218,33,1900,500,4,1,16,65795
5368615,3,0,22,65,2200,1600,6,32,1,0
5370235,11,0,16531,33,800,2100,4,32,32,268435980
5371656,3,0,0,262146,0,0,0,0,0,8192
5373478,11,0,4243,33,1500,1000,4,32,16,8192
5376159,11,0,0,4,0,0,0,0,0,536870916
5380979,11,0,4478,4,0,0,0,0,0,262144
5388481,3,0,0,17,1700,1150,4,128,4,0
5399521,11,0,4198,16777249,2300,1100,16842757,32,8,67371024
5402805,11,0,300,67108865,3000,388,3,8388608,32,0
5405694,11,0,4303,129,3000,2500,8,1,1,0
5405695,1,5405694,4303,17,3000,2500,8,1,1,0
5414777,11,0,0,524290,0,0,0,0,0,2562
5431722,9,0,457,4,0,0,0,0,0,2147483936
5434080,3,0,0,17,1450,1700,4,8,1,0
5438492,3,0,0,33,1100,1200,4,1,1,3408384
5439384,3,0,0,2,0,0,0,0,0,539230212
5464695,3,0,0,17,1850,0,4,128,4,0
5466615,3,0,343,131076,0,0,0,0,0,2147483908
5479217,11,0,34,4,0,0,0,0,0,3
5489987,3,0,230,33554465,2000,2000,3,1,32,270600
5494820,3,0,0,262146,0,0,0,0,0,16384
5498296,3,0,6,33,500,500,2,8,32,512
5506791,11,0,208,16777249,100,1800,33685507,2,8,50332160
5519829,3,0,0,4129,400,1500,3,4,1,8192
5524387,11,0,299,67108897,2500,42,3,16777216,2,16778264
5530780,11,0,370,8388641,1400,2800,4,1,16,2164269056
5554990,3,0,14,4129,300,0,3,4096,16,64
5556499,11,0,54,33,2500,1600,7,32,1,263235
5556668,3,0,0,2,0,0,0,0,0,0
5560911,11,0,0,4129,1000,3000,7,8192,32,262176
5562461,3,0,0,1048580,0,0,0,0,0,2149580803
5574510,1,0,0,131074,0,0,0,0,0,514
5577149,3,0,379,33,50,100,1,1,1,270848
5577649,11,0,36,4,0,0,0,0,0,1
5592689,11,0,272,33,0,0,1,1024,32,4456448
5600127,3,0,0,65,2200,2000,7,64,2,0
5605529,11,0,419,2,0,0,0,0,0,12583680
5606466,3,0,76,4,0,0,0,0,0,6
5609226,3,0,0,4,0,0,0,0,0,16777216
5611760,3,0,391,4,0,0,0,0,0,800
5614808,11,0,423,8225,2800,2000,8,131072,2,311298
5616412,3,0,0,4,0,0,0,0,0,2
5628232,3,0,90,17,1200,1000,4,64,2,0
5640330,3,0,0,33,1400,1800,4,2,32,67108865
5641251,11,0,263,131076,0,0,0,0,0,134479874
5645210,3,0,0,33,2800,2400,8,4,16,8192
5650082,11,0,0,4,0,0,0,0,0,16
5672432,3,0,159,4,0,0,0,0,0,0
5697558,3,0,0,524290,0,0,0,0,0,68096
5703682,3,0,0,2,0,0,0,0,0,8192
5728014,3,0,0,4,0,0,0,0,0,262144
5758500,11,0,0,2,0,0,0,0,0,4
5763020,3,0,0,33,0,500,2,256,32,262144
5772618,11,0,8214,8225,3000,2800,8,32,8,2147484163
5779502,3,0,0,131076,0,0,0,0,0,0
5780210,11,0,87,4129,800,600,3,8,8,262144
5786513,11,0,0,65538,0,0,0,0,0,2147483648
5795882,11,0,142,131074,0,0,0,0,0,8388608
5795980,3,0,190,65538,0,0,0,0,0,0
5800323,11,0,433,12321,700,2000,4,33554432,16,537133056
5817857,3,0,29,33,2500,1700,5,16,1,16777216
5818294,3,0,136,33,1700,1200,4,16384,16,2147483648
5818798,11,0,27,17,1500,1200,4,16384,1,0
5821478,11,0,366,67108897,3000,135,4,16777216,32,4259842
5829717,11,0,279052398,97,2900,2400,8,8192,32,4472832
5832914,3,0,98,4,0,0,0,0,0,32
5833312,3,0,0,524290,0,0,0,0,0,4202499
5846183,3,0,331,33,0,0,1,32,2,16777220
5851097,11,0,0,131076,0,0,0,0,0,0
5852388,11,0,0,4129,2000,200,6,65536,4,262146
5861892,11,0,5,33554465,4000,4000,10,4,16,-2012994557
5901497,11,0,0,33,350,300,1,1,1,131072
5908650,11,0,4251,33,2300,1700,7,4,16,0
5914184,3,0,0,131076,0,0,0,0,0,4194304
5915629,3,0,0,4,0,0,0,0,0,256
5916510,11,0,0,8388641,1900,1000,4,4,16,1074003968
5929801,11,0,186,33,500,1500,4,512,32,262656
5941982,11,0,378,4,0,0,0,0,0,0
5969957,11,0,258,33,0,2100,4,8192,32,262144
5972394,3,0,0,2,0,0,0,0,0,262144
5973663,3,0,0,131074,0,0,0,0,0,68427779
5975022,11,0,4121,33,800,400,3,131072,2,262658
5990062,3,0,0,2,0,0,0,0,0,0
5993144,3,0,0,65538,0,0,0,0,0,512
5997110,9,0,175,16777249,2000,2000,16842760,8,32,262656
5998840,3,0,4109,33,1900,1000,4,32768,1,537133056
6004133,11,0,4332,2,0,0,0,0,0,512
6007213,11,0,0,33554465,0,0,10,128,4,270337
6021033,11,0,0,8225,2400,1500,6,16,4,1311744
6022371,3,0,0,33554465,2800,2600,10,262144,2,270336
6039967,11,0,142,33,600,2000,5,16,32,270848
6061630,11,0,0,33,1700,1400,4,2,1,67372032
6075533,11,0,0,4,0,0,0,0,0,2147483652
6075801,3,0,0,33,1700,300,4,1,16,33816576
6077601,11,0,4587693,2,0,0,0,0,0,268697600
6089145,3,0,0,131074,0,0,0,0,0,0
6103114,1,0,0,17,800,900,3,524288,1,0
6103294,3,0,0,33,600,400,3,2,16,65536
6104968,3,0,0,2097185,900,600,3,16384,1,262144
6112401,3,0,0,4,0,0,0,0,0,8448
6116731,3,0,0,33,1500,500,3,2048,32,2048
6128460,11,0,0,33,300,200,1,16,32,16777728
6133894,3,0,0,33554465,2800,2300,8,8,32,262208
6137095,3,0,0,1048580,0,0,0,0,0,-2147483648
6142213,3,0,0,4129,0,0,2,32,8,20971520
6142488,3,0,169,33,100,100,1,4,1,262144
6148016,11,0,114,4,0,0,0,0,0,262144
6150044,3,0,0,97,3800,2500,9,1,16,2147483648
6150045,3,6150044,0,97,3800,2500,9,1,16,2147483648
6153210,9,0,457,2,0,0,0,0,0,268435968
6165656,11,0,277024840,8388641,3500,2500,9,32,32,37748736
6172122,11,0,4587579,2,0,0,0,0,0,268697600
6178850,3,0,0,262146,0,0,0,0,0,16785408
6180710,3,0,440,33,0,2600,5,131072,2,19136512
6182103,3,0,343,97,3500,3000,10,1048576,32,2147484692
6186304,11,0,0,131074,0,0,0,0,0,0
6203182,3,0,0,262146,0,0,0,0,0,2147815426
6205579,11,0,0,33,0,0,1,2048,32,268435456
6214163,11,0,0,131076,0,0,0,0,0,262144
6214884,3,0,6,33,1800,400,4,8,32,64
6218704,11,13331639,0,16777313,4000,4000,218955788,8192,16,262688
6247535,11,0,271,8388641,3000,2500,4,8192,32,33824772
6256844,11,0,4098,33,1500,1300,4,32,8,512
6260554,3,0,0,1048580,0,0,0,0,0,-2147483645
6276588,3,0,2818065,33,1700,1500,4,32,1,264192
6278008,11,0,0,4,0,0,0,0,0,1879310352
6283472,3,0,224,16777249,1750,0,50528260,8192,1,0
6284176,11,0,321,8388641,2400,2400,6,1024,2,8194
6285791,3,0,62,33,1400,700,3,16384,1,16
6297941,3,0,0,17,850,800,3,16384,1,0
6309986,3,0,0,2,0,0,0,0,0,262144
6311717,3,0,302,33,0,0,1,2,16,262152
6320631,3,0,29,33,1200,1000,4,256,1,512
6327734,11,0,397,33,0,0,3,1048576,8,54526464
6330307,3,0,4222,33,0,0,1,8,32,16809984
6337436,3,0,152,33,1600,1200,4,2,32,4194304
6343408,3,0,0,2,0,0,0,0,0,0
6351147,11,0,0,4,0,0,0,0,0,0
6351548,11,0,0,33,1400,1200,4,1,16,40
6353603,11,0,121,33,1600,1200,4,32768,4,514
6355563,11,0,0,1057,1500,1600,4,32,16,17039360
6357341,11,0,0,4,0,0,0,0,0,0
6367785,1,0,0,17,950,1000,3,2,16,0
6368038,11,0,189,17,2300,2100,7,1,1,0
6368039,11,6368038,189,17,2300,2100,7,1,1,0
6374519,3,0,347,65538,0,0,0,0,0,262160
6387204,3,0,7344200,8388641,3300,3300,7,32,16,0
6390406,3,0,0,2,0,0,0,0,0,1536
6400512,1,0,0,17,750,700,2,32,32,0
6417578,11,0,4587677,65538,0,0,0,0,0,262144
6430659,3,0,0,131074,0,0,0,0,0,131136
6438003,3,0,311,33,1100,1800,4,32768,4,9240
6442944,3,0,0,33,2500,1000,8,262144,2,262144
6459419,3,0,4,4,0,0,0,0,0,262146
6471156,11,0,0,131074,0,0,0,0,0,262148
6480253,3,0,0,33,800,1200,3,32,1,1040
6483224,3,0,0,33,1400,1200,4,8192,16,262144
6494106,3,0,297,4,0,0,0,0,0,16
6498706,11,0,70,2,0,0,0,0,0,268697600
6511113,11,0,4234,8388641,300,2500,4,1024,1,50331656
6540606,11,0,20812,4,0,0,0,0,0,2097216
6544078,3,0,0,33,2200,1000,6,4,8,262144
6552938,3,0,186,33,0,1600,4,512,32,4456448
6552971,11,0,310,2,0,0,0,0,0,4194816
6556178,11,0,271,262146,0,0,0,0,0,262404
6556909,11,0,59,33,900,2000,7,8192,32,4456448
6568731,3,0,0,8225,2700,1600,7,64,2,2151677955
6579928,11,0,36925,33,1900,1000,4,1,1,516
6588580,11,0,2,8225,2400,1200,8,32,4,4202496
6589707,3,0,0,131074,0,0,0,0,0,270336
6595475,11,0,314,2,0,0,0,0,0,512
6602300,3,0,0,97,2800,2300,8,128,4,4194304
6609736,11,0,369,33,2100,1800,5,1,1,262144
6614221,3,0,0,33,0,0,7,2,2,8192
6616912,3,0,74,33,0,0,10,4,2,16777504
6622715,11,0,257,67108897,2300,134,3,16777216,16,16785408
6625096,11,0,0,33,0,0,1,131072,2,262144
6628343,11,0,0,33,500,2000,4,1,16,512
6631034,11,0,0,17,2600,1700,6,65536,2,0
6636319,11,0,22159697,67108897,100,32,1,8,16,256
6637331,11,0,392,33,2500,2000,6,8192,32,262156
6659193,11,0,198,8388641,2700,2200,5,2,16,16809984
6691855,3,0,0,4,0,0,0,0,0,8192
6696168,1,0,0,33,0,0,8,33554432,16,8195
6713443,11,0,124,4,0,0,0,0,0,262656
6728559,11,0,317,33554465,2500,3000,11,8388608,32,17039362
6733059,3,0,0,131076,0,0,0,0,0,6
6740720,11,0,0,17,2500,2300,7,8192,16,0
6763530,11,0,349,4,0,0,0,0,0,268697600
6764709,11,0,263,33554465,0,2000,7,32,32,8195
6766208,11,0,4271,8225,3000,2500,10,8,8,270336
6767771,11,0,385,131074,0,0,0,0,0,8712
6783559,3,0,0,2097185,1500,1000,3,2048,1,4194304
6795211,3,0,0,131074,0,0,0,0,0,1310720
6798031,11,0,446,524290,0,0,0,0,0,2147484928
6799227,3,0,0,4,0,0,0,0,0,8192
6812770,11,0,198,16777249,1200,1400,16842757,2,16,1074012176
6830480,3,0,43,16777249,0,2000,168427521,1,32,8192
6836211,3,0,90,33,1800,1500,5,64,2,262144
6840573,3,0,0,65,1380,1530,5,8,32,0
6849042,3,0,0,33,2700,1400,8,65536,1,256
6850209,3,0,69,65538,0,0,0,0,0,262144
6853254,11,0,0,2,0,0,0,0,0,262144
6855503,11,0,0,97,2500,2000,8,8,32,262144
6859683,3,0,0,4,0,0,0,0,0,8
6890729,3,0,256,4,0,0,0,0,0,262196
6901008,11,0,0,4129,1500,300,3,8,32,536870920
6903857,3,0,0,33,1900,0,4,1,1,2051
6906306,11,0,0,8388641,2700,1600,9,256,1,0
6908161,11,0,427,67108897,2900,39,4,524288,4,262176
6909330,3,0,0,524290,0,0,0,0,0,4194306
6917479,11,0,142,33,2400,1000,6,16,32,266240
6924874,3,0,100,33,1200,600,4,8192,8,8195
6930746,3,0,0,33,2000,0,8,8192,32,262144
6958551,3,0,98,2,0,0,0,0,0,4194304
6967870,3,0,26,33,1200,1000,3,1,32,129
6979239,3,0,0,33,900,400,3,1024,1,4194304
6983839,11,0,0,8388641,2100,2000,4,8388608,8,1
6990577,11,0,0,33554465,2000,600,4,8192,8,8194
6992184,3,0,242,4,0,0,0,0,0,16777216
7019529,3,0,0,33,1000,800,3,2048,8,8192
7020743,11,0,0,8388641,0,0,1,16384,4,16785411
7021574,3,0,164,33,300,200,1,8,32,8704
7025445,3,0,0,33,2200,0,6,256,1,262144
7030340,3,0,0,65538,0,0,0,0,0,8196
7044562,3,0,0,2,0,0,0,0,0,512
7076131,3,0,0,4,0,0,0,0,0,8
7080743,3,0,0,33,1800,1000,4,32,1,8192
7084129,11,0,0,33,1600,100,3,2,32,528
7089711,3,0,0,2097185,450,500,2,16384,1,16
7092142,11,0,0,4,0,0,0,0,0,4456448
7093411,3,0,4148,33,1800,1200,4,16384,8,16777728
7102732,3,0,0,33,1600,1800,4,256,32,0
7127502,11,0,15859930,16777249,1950,0,84213764,8192,32,2147483650
7133305,3,0,0,2,0,0,0,0,0,262144
7142724,11,0,364,524290,0,0,0,0,0,9216
7150545,11,0,440,33,1600,500,4,131072,2,1074003968
7152333,3,0,135,33,1800,0,4,8,32,262144
7153114,3,0,0,131074,0,0,0,0,0,16777216
7161742,3,0,4339,33,0,0,1,1024,32,262148
7165085,3,0,0,2,0,0,0,0,0,1
7171149,3,0,458850,4194337,3000,3000,8,32,1,212992
7180418,3,0,110,33,2400,1400,4,256,16,67108864
7183277,3,0,56,33,1200,1800,3,32768,16,33554568
7194917,3,0,72,8388641,0,3000,4,256,1,10240
7198399,3,0,8354,33,1600,1000,4,2,2,1319168
7200041,3,0,0,33,800,800,5,32,16,83894272
7206349,11,0,386,524290,0,0,0,0,0,270352
7225792,1,0,0,17,1300,1400,4,16384,1,0
7236721,11,0,378,131074,0,0,0,0,0,50331655
7241272,11,0,0,33,2000,1500,5,8192,32,268435457
7243511,3,0,0,97,2800,200,6,16384,1,2
